0.000000	0.000000	0.000000
0.747456	0.732445	0.679486
1.588418	0.673328	1.822752
2.382940	-0.071797	2.519423
1.606997	-0.152574	4.518883
1.328127	0.337741	6.462611
1.492860	0.493044	8.455813
1.438256	0.730748	10.439763
0.655979	1.502303	11.050688
-0.060836	2.492474	10.992469
-0.842724	3.722827	9.606297
-1.625615	3.605233	7.614536
-2.179994	2.458410	5.981821
-2.179202	1.312866	4.341897
-2.183656	0.177293	2.701364
-2.370196	-1.257864	1.306743
-2.162463	-2.371112	-0.354994
-2.161558	-3.477848	-2.021836
-2.153842	-4.580592	-3.688912
-2.151097	-5.683343	-5.357349
-1.369914	-5.495210	-6.329211
-0.581286	-4.639684	-6.889637
0.209882	-2.665135	-6.485892
0.992838	-1.582514	-4.805375
1.244654	-0.939328	-2.911421
1.244949	-0.296160	-1.018929
1.186023	0.448625	0.833332
1.245163	1.062091	2.739823
1.243218	1.688953	4.642012
1.251363	2.323646	6.537649
1.247232	2.948386	8.438615
1.247483	3.580936	10.337827
1.463174	3.760911	12.342177
2.250311	2.500823	13.902792
1.979527	1.707080	15.738148
2.682733	-0.111080	16.625317
3.040083	-1.631797	16.775266
2.256829	-2.898989	18.325984
2.354441	-4.344063	19.739446
2.354279	-5.732940	21.169765
1.574339	-5.780848	23.155477
0.791650	-4.387360	24.572129
0.578096	-2.698899	25.660510
1.360590	-2.263270	27.616463
1.334363	-1.818709	29.558617
1.333031	-1.336496	31.497657
1.872634	-1.887005	33.401179
1.084725	-0.953895	35.173603
0.811738	0.402754	36.629838
0.818551	1.802847	38.088782
0.824835	3.155118	39.558151
0.826228	4.524141	41.024261
0.039249	6.517506	41.102100
-0.000277	8.515793	41.096351
0.558092	10.218151	42.170320
0.556059	11.945624	43.234777
0.562047	13.649312	44.278433
0.568942	15.309815	45.367904
0.553884	16.984304	46.423892
0.559852	18.672496	47.484105
0.570406	20.377393	48.554043
0.546481	22.060398	49.603810
0.564817	23.763143	50.668106
0.099436	25.737556	50.886386
0.617890	27.331474	52.068523
0.623143	28.948149	53.238769
1.414488	29.237209	55.248731
1.593024	29.209517	57.241975
1.606625	29.118354	59.252966
1.608893	29.010420	61.271117
1.608481	28.970793	63.250455
1.613952	28.867214	65.255449
2.288882	27.554711	66.764433
2.290122	26.276407	68.249558
2.296257	24.981879	69.739986
2.294254	23.678299	71.241083
2.297448	22.354756	72.738801
2.295398	21.036062	74.220046
2.289282	19.711614	75.709361
2.280588	18.412972	77.236566
2.278981	17.093940	78.750915
2.044490	16.204973	80.535363
2.045777	15.261349	82.320948
2.034788	14.388868	84.095477
2.019482	13.487855	85.901791
2.037988	12.557657	87.687080
2.044500	11.738884	89.463177
2.043744	10.798983	91.238213
2.047536	9.910447	93.011947
2.045954	9.040252	94.781782
1.257605	9.697456	96.679439
1.088700	10.601780	98.451720
1.086478	11.530563	100.219649
1.090028	12.472787	101.998309
1.091056	13.393262	103.774393
1.163505	14.256455	105.600374
1.160068	15.056529	107.432453
1.157568	15.805663	109.269323
1.192983	16.498493	111.131865
1.160150	17.290438	112.966323
1.153721	18.074406	114.798434
0.371561	18.980509	115.162796
-0.407071	20.760770	114.380839
-1.194013	21.518416	112.511649
-1.819498	21.049511	110.573174
-1.820839	20.492374	108.637839
-1.824746	19.973335	106.704580
-1.811026	19.509328	104.757610
-1.823375	18.974308	102.830832
-1.820250	18.515214	100.898525
-1.824089	18.024476	98.967310
-1.825802	17.559681	97.031510
-1.819872	17.063763	95.092010
-1.829243	16.577517	93.151671
-1.820990	16.067414	91.215139
-1.823162	15.574035	89.274631
-1.679987	15.286231	87.299288
-1.825290	14.712556	85.378670
-1.827909	14.182948	83.449679
-1.828773	13.719102	81.513156
-1.827212	13.163371	79.593235
-1.829126	12.719691	77.655116
-1.830992	12.229618	75.712834
-1.827982	11.759661	73.765816
-1.825885	11.242229	71.861084
-1.829458	10.733718	69.935833
-1.829761	10.219773	67.988280
-1.829044	9.670615	66.028018
-1.829625	9.168037	64.127249
-1.830918	8.699456	62.186872
-1.832005	8.218927	60.191869
-1.832456	7.706077	58.325606
-1.830949	7.182178	56.434707
