14	0.001811
16	0.004891
35	0.002492
37	0.000561
38	0.001245
39	0.000464
40	0.001886
44	0.001212
45	0.005272
51	0.000609
76	0.000324
95	0.000139
98	0.004160
53	0.000760
107	0.000912
57	0.002654
41	0.001386
55	0.001903
89	0.000360
90	0.003378
84	0.003369
58	0.005436
74	0.005692
63	0.007151
60	0.011268
61	0.010355
59	0.008894
64	0.017875
62	0.007929
87	0.023691
66	0.024837
86	0.027414
65	0.045536
67	0.011637
88	0.008449
54	0.003906
75	0.006465
83	0.002921
85	0.002654
56	0.001510
108	0.002313
73	0.038025
52	0.003909
43	0.002577
96	0.002057
42	0.005815
77	0.004902
97	0.003074
10	0.005594
46	0.003107
13	0.002111
12	0.004700
9	0.002331
6	0.001730
5	0.000463
7	0.000018
3	0.000216
4	0.001678
8	0.000716
1	0.006895
33	0.000339
18	0.000354
78	0.001282
20	0.000809
26	0.000107
27	0.001648
91	0.003270
23	0.010587
160	0.008499
21	0.005913
25	0.007087
79	0.010008
28	0.015427
92	0.014642
80	0.016426
93	0.013327
29	0.014280
30	0.027591
138	0.015085
140	0.016247
31	0.030693
109	0.030997
139	0.034192
112	0.032026
110	0.030012
114	0.057094
113	0.035763
142	0.015586
116	0.043441
137	0.046280
118	0.227046
115	0.144074
121	0.553980
122	1.105069
120	0.753908
127	1.955232
124	1.589117
126	2.252885
131	3.056627
130	3.088337
125	1.518157
133	3.856247
129	2.750576
145	5.230040
134	5.018826
