0.000579	-0.004975	0.005753	0.000765	0.004593	-0.000466	-0.000161	-0.000031	0.002614	0.005618	-0.004165	-0.000643	-0.004014	-0.003570	-0.000529	-0.003917	0.001867	-0.006281	-0.002973	-0.004772	-0.002638	-0.002454	-0.004139	-0.000556	0.002370	-0.001740	-0.004906	0.006291	-0.006017	0.004937	-0.002610	0.009499	-0.007560	0.001718	-0.007037	0.009824	-0.009480	0.003673	-0.009414	0.003764	-0.005533	0.013820	-0.009799	0.011930	-0.012244	0.013330	-0.012273	0.013261	-0.012811	0.016165	-0.017553	0.016511	-0.018244	0.013891	-0.019680	0.019287	-0.019556	0.012174	-0.023406	0.018866	-0.025412	0.018935	-0.025066	0.013258	-0.028804	0.015788	-0.021684	0.011358	-0.016189	0.009234	-0.018320	0.008441	-0.012757	0.006507	-0.014978	0.005629	-0.012840	0.006334	-0.014973	0.005699	-0.017579	0.004574	-0.011038	0.000364	-0.014224	0.001123	-0.011353	-0.001549	-0.007713	-0.003681	-0.005864	-0.006763	-0.001775	-0.008158	0.003133	-0.009803	-0.002967	-0.012480	0.001818	-0.010778	0.001828	-0.010750	-0.001689	-0.013802	0.005681	-0.009187	0.002357	-0.014688	0.005769	-0.013195	0.007394	-0.012015	0.008137	-0.010311	0.007864	-0.015351	0.009168	-0.014234	0.009670	-0.017343	0.010680	-0.012051	0.011213	-0.019348	0.012470	-0.015275	0.012446	-0.017924	0.013651	-0.019708	0.012880	-0.021843	0.013871	-0.023026	0.015052	-0.021464	0.016328	-0.023191	0.016198	-0.023252	0.017710	-0.019658	0.018730	-0.023261	0.017293	-0.015561	0.016117	-0.026792	0.021915	-0.022743	0.019808	-0.028311	0.021275	-0.027293	0.021990	-0.028367	0.014207	-0.030537	0.014145	-0.030749	0.014001	-0.030672	0.016978	-0.031392	0.019138	-0.033481	0.022160	-0.031735	0.020288	-0.034083	0.022296	-0.035804	0.017859	-0.036741	0.020492	-0.041346	0.013470	-0.037656	0.014812	-0.039839	0.011079	-0.040110	0.008887	-0.041351	0.004935	-0.041245	0.006495	-0.037047	0.001997	-0.042027	-0.001556	-0.041714	0.000062	-0.039646	-0.004420	-0.040643	-0.006865	-0.042679	-0.007914	-0.041389	-0.010435	-0.044200	-0.011046	-0.040930	-0.013261	-0.040586	-0.008519	-0.038496	-0.013728	-0.037843	-0.016070	-0.039137	-0.017522	-0.041615	-0.004097	-0.038598	-0.006573	-0.035857	-0.005630	-0.036082	-0.002378	-0.036372	-0.001204	-0.035766	-0.020788	-0.039333	-0.018655	-0.037631	-0.017428	-0.037584	-0.018356	-0.036538	-0.020868	-0.036712	-0.015623	-0.036057	
-0.004975	0.094013	-0.102842	-0.013376	-0.080801	0.009240	0.007327	0.001477	-0.044875	-0.104098	0.082333	0.012996	0.079416	0.067920	0.014284	0.074310	-0.030477	0.118082	0.059829	0.090676	0.053745	0.047062	0.081844	0.011380	-0.039924	0.033284	0.096215	-0.116700	0.116999	-0.091344	0.053230	-0.176760	0.145857	-0.031117	0.136071	-0.182843	0.181803	-0.067725	0.180578	-0.069431	0.107928	-0.257632	0.187772	-0.222255	0.233537	-0.248458	0.234081	-0.247159	0.244145	-0.301518	0.332886	-0.307991	0.345817	-0.258968	0.372701	-0.359950	0.370373	-0.226826	0.442429	-0.352075	0.479972	-0.353371	0.473504	-0.247105	0.543456	-0.294465	0.410213	-0.211553	0.307367	-0.171802	0.347256	-0.156950	0.243116	-0.120755	0.284694	-0.104327	0.244672	-0.117519	0.284593	-0.105630	0.333377	-0.084574	0.210966	-0.005804	0.270575	-0.020000	0.216852	0.029991	0.148669	0.069780	0.114010	0.127257	0.037793	0.153254	-0.053719	0.183853	0.060037	0.233785	-0.029191	0.202027	-0.029372	0.201503	0.036262	0.258431	-0.101247	0.172356	-0.039212	0.274971	-0.102880	0.247139	-0.133184	0.225138	-0.147036	0.193345	-0.141957	0.287337	-0.166275	0.266501	-0.175644	0.324493	-0.194469	0.225790	-0.204429	0.361909	-0.227867	0.285919	-0.227418	0.335344	-0.249905	0.368610	-0.235516	0.408445	-0.254009	0.430513	-0.276036	0.401374	-0.299841	0.433582	-0.297418	0.434720	-0.325623	0.367693	-0.344639	0.434896	-0.317844	0.291264	-0.295911	0.500758	-0.404060	0.425231	-0.364749	0.529103	-0.392121	0.510101	-0.405456	0.530142	-0.260277	0.570624	-0.259119	0.574563	-0.256425	0.573141	-0.311954	0.586568	-0.352253	0.625544	-0.408630	0.592974	-0.373705	0.636768	-0.411160	0.668876	-0.328391	0.686343	-0.377508	0.772241	-0.246519	0.703416	-0.271551	0.744136	-0.201930	0.749184	-0.161044	0.772335	-0.087309	0.770367	-0.116421	0.692050	-0.032513	0.784958	0.033772	0.779117	0.003590	0.740534	0.087187	0.759142	0.132794	0.797119	0.152359	0.773045	0.199397	0.825494	0.210796	0.764490	0.252106	0.758070	0.163655	0.719078	0.260816	0.706905	0.304507	0.731036	0.331597	0.777257	0.081166	0.720986	0.127361	0.669861	0.109761	0.674052	0.049107	0.679467	0.027195	0.668158	0.392516	0.734703	0.352725	0.702948	0.329847	0.702078	0.347147	0.682554	0.394003	0.685802	0.296168	0.673594	
0.005753	-0.102842	0.116625	0.014742	0.090039	-0.010056	-0.007714	-0.001175	0.049814	0.115324	-0.090336	-0.013854	-0.087094	-0.074342	-0.015413	-0.081325	0.033781	-0.129490	-0.065537	-0.099370	-0.058843	-0.051366	-0.089800	-0.012073	0.044288	-0.036176	-0.105620	0.129206	-0.128541	0.101253	-0.058243	0.195416	-0.160375	0.034846	-0.149582	0.202119	-0.200005	0.075182	-0.198655	0.077063	-0.118551	0.284586	-0.206590	0.245578	-0.257052	0.274472	-0.257651	0.273040	-0.268749	0.332978	-0.366598	0.340114	-0.380856	0.286060	-0.410499	0.397406	-0.407932	0.250619	-0.487383	0.388723	-0.528779	0.390152	-0.521648	0.272980	-0.598779	0.325201	-0.451861	0.233779	-0.338460	0.189953	-0.382441	0.173577	-0.267619	0.133660	-0.313464	0.115547	-0.269335	0.130091	-0.313352	0.116985	-0.367135	0.093776	-0.232165	0.006898	-0.297909	0.022549	-0.238648	-0.032565	-0.163410	-0.076337	-0.125176	-0.139582	-0.041302	-0.168186	0.059360	-0.201842	-0.065773	-0.256769	0.032378	-0.221834	0.032577	-0.221259	-0.039620	-0.283880	0.111639	-0.189197	0.043401	-0.302074	0.113436	-0.271457	0.146770	-0.247256	0.162009	-0.212284	0.156421	-0.315677	0.183171	-0.292757	0.193477	-0.356548	0.214184	-0.247974	0.225141	-0.397707	0.250922	-0.314116	0.250429	-0.368484	0.275165	-0.405077	0.259337	-0.448896	0.279680	-0.473171	0.303909	-0.441118	0.330095	-0.476547	0.327430	-0.477799	0.358456	-0.404068	0.379373	-0.477992	0.349899	-0.319996	0.325771	-0.550441	0.444737	-0.467361	0.401494	-0.581621	0.431604	-0.560718	0.446273	-0.582764	0.286574	-0.627294	0.285301	-0.631628	0.282337	-0.630062	0.343420	-0.644833	0.387748	-0.687707	0.449763	-0.651879	0.411346	-0.700053	0.452547	-0.735372	0.361501	-0.754586	0.415530	-0.849074	0.271440	-0.773366	0.298975	-0.818159	0.222393	-0.823712	0.177417	-0.849178	0.096308	-0.847013	0.128331	-0.760864	0.036032	-0.863063	-0.036882	-0.856638	-0.003682	-0.814196	-0.095639	-0.834665	-0.145808	-0.876440	-0.167329	-0.849959	-0.219071	-0.907653	-0.231610	-0.840549	-0.277052	-0.833486	-0.179755	-0.790595	-0.286632	-0.777204	-0.334693	-0.803749	-0.364492	-0.854592	-0.089016	-0.792693	-0.139830	-0.736456	-0.120471	-0.741066	-0.053751	-0.747022	-0.029647	-0.734583	-0.431503	-0.807782	-0.387733	-0.772851	-0.362567	-0.771895	-0.381597	-0.750418	-0.433139	-0.753991	-0.325520	-0.740562	
0.000765	-0.013376	0.014742	0.002354	0.011883	-0.001166	-0.001008	0.000007	0.006570	0.015347	-0.011886	-0.001658	-0.011459	-0.009621	-0.002021	-0.010542	0.004455	-0.016885	-0.008623	-0.012913	-0.007739	-0.006597	-0.011815	-0.001423	0.005842	-0.004600	-0.013897	0.017176	-0.016914	0.013496	-0.007660	0.025892	-0.021106	0.004751	-0.019685	0.026775	-0.026324	0.010062	-0.026146	0.010310	-0.015600	0.037632	-0.027191	0.032497	-0.033834	0.036301	-0.033913	0.036112	-0.035374	0.044003	-0.048257	0.044943	-0.050134	0.037826	-0.054037	0.052486	-0.053699	0.033160	-0.064159	0.051342	-0.069609	0.051531	-0.068670	0.036104	-0.078825	0.042979	-0.059482	0.030943	-0.044552	0.025173	-0.050343	0.023017	-0.035226	0.017762	-0.041261	0.015377	-0.035452	0.017292	-0.041247	0.015567	-0.048327	0.012511	-0.030558	0.001072	-0.039214	0.003133	-0.031411	-0.004124	-0.021505	-0.009886	-0.016472	-0.018213	-0.005429	-0.021979	0.007822	-0.026409	-0.008651	-0.033640	0.004271	-0.029041	0.004297	-0.028965	-0.005208	-0.037209	0.014705	-0.024745	0.005721	-0.039604	0.014941	-0.035574	0.019330	-0.032388	0.021336	-0.027784	0.020600	-0.041395	0.024122	-0.038378	0.025478	-0.046776	0.028204	-0.032482	0.029647	-0.052194	0.033041	-0.041190	0.032976	-0.048347	0.036232	-0.053164	0.034148	-0.058933	0.036826	-0.062128	0.040016	-0.057909	0.043463	-0.062573	0.043113	-0.062738	0.047197	-0.053031	0.049951	-0.062763	0.046071	-0.041964	0.042894	-0.072301	0.058556	-0.061363	0.052863	-0.076405	0.056827	-0.073654	0.058758	-0.076556	0.037734	-0.082418	0.037566	-0.082988	0.037176	-0.082782	0.045218	-0.084727	0.051053	-0.090371	0.059217	-0.085654	0.054160	-0.091996	0.059584	-0.096646	0.047598	-0.099175	0.054711	-0.111614	0.035742	-0.101648	0.039367	-0.107544	0.029285	-0.108275	0.023364	-0.111628	0.012687	-0.111343	0.016902	-0.100002	0.004751	-0.113456	-0.004847	-0.112610	-0.000477	-0.107023	-0.012582	-0.109717	-0.019187	-0.115217	-0.022020	-0.111731	-0.028832	-0.119326	-0.030482	-0.110492	-0.036465	-0.109562	-0.023656	-0.103916	-0.037726	-0.102153	-0.044053	-0.105647	-0.047976	-0.112341	-0.011711	-0.104192	-0.018400	-0.096789	-0.015851	-0.097396	-0.007068	-0.098180	-0.003895	-0.096542	-0.056797	-0.106178	-0.051035	-0.101580	-0.047722	-0.101454	-0.050227	-0.098627	-0.057013	-0.099097	-0.042845	-0.097329	
0.004593	-0.080801	0.090039	0.011883	0.072362	-0.008606	-0.005971	-0.000901	0.039236	0.090675	-0.070908	-0.010870	-0.068365	-0.058397	-0.012036	-0.063891	0.026606	-0.101741	-0.051431	-0.078054	-0.046158	-0.040348	-0.070486	-0.009470	0.034894	-0.028413	-0.082922	0.101586	-0.100939	0.079612	-0.045678	0.153632	-0.125963	0.027412	-0.117479	0.158900	-0.157115	0.059118	-0.156053	0.060597	-0.093087	0.223725	-0.162291	0.193062	-0.201958	0.215775	-0.202429	0.214649	-0.211153	0.261765	-0.288069	0.267374	-0.299277	0.224884	-0.322579	0.312410	-0.320560	0.197025	-0.383015	0.305585	-0.415556	0.306708	-0.409950	0.214602	-0.470580	0.255651	-0.355092	0.183787	-0.265951	0.149337	-0.300523	0.136464	-0.210264	0.105086	-0.246302	0.090848	-0.211613	0.102281	-0.246214	0.091978	-0.288491	0.073734	-0.182394	0.005443	-0.234074	0.017745	-0.187488	-0.025576	-0.128341	-0.059972	-0.098285	-0.109668	-0.032377	-0.132146	0.046706	-0.158585	-0.051601	-0.201738	0.025509	-0.174291	0.025665	-0.173839	-0.031055	-0.223036	0.087778	-0.148651	0.034168	-0.237330	0.089190	-0.213277	0.115378	-0.194264	0.127350	-0.166789	0.122960	-0.248017	0.143975	-0.230010	0.152072	-0.280127	0.168340	-0.194828	0.176948	-0.312462	0.197203	-0.246791	0.196816	-0.289504	0.216248	-0.318252	0.203813	-0.352677	0.219795	-0.371749	0.238831	-0.346567	0.259403	-0.374401	0.257309	-0.375385	0.281684	-0.317460	0.298117	-0.375536	0.274961	-0.251410	0.256006	-0.432454	0.349469	-0.367184	0.315496	-0.456950	0.339151	-0.440528	0.350675	-0.457848	0.225212	-0.492832	0.224211	-0.496236	0.221883	-0.495007	0.269871	-0.506611	0.304697	-0.540293	0.353418	-0.512147	0.323236	-0.549993	0.355604	-0.577741	0.284076	-0.592836	0.326523	-0.667068	0.213322	-0.607590	0.234955	-0.642780	0.174789	-0.647143	0.139455	-0.667150	0.075734	-0.665449	0.100892	-0.597768	0.028379	-0.678058	-0.028904	-0.673011	-0.002821	-0.639667	-0.075065	-0.655748	-0.114479	-0.688568	-0.131386	-0.667763	-0.172036	-0.713090	-0.181888	-0.660370	-0.217588	-0.654822	-0.141149	-0.621126	-0.225114	-0.610605	-0.262872	-0.631459	-0.286284	-0.671403	-0.069862	-0.622774	-0.109783	-0.578592	-0.094573	-0.582214	-0.042156	-0.586894	-0.023220	-0.577121	-0.338929	-0.634628	-0.304542	-0.607186	-0.284771	-0.606434	-0.299722	-0.589561	-0.340214	-0.592368	-0.255666	-0.581818	
-0.000466	0.009240	-0.010056	-0.001166	-0.008606	0.001558	0.000719	0.000265	-0.004354	-0.010019	0.008013	0.001389	0.007728	0.006727	0.001402	0.007342	-0.002937	0.011592	0.005824	0.008938	0.005233	0.004700	0.007966	0.001232	-0.003866	0.003356	0.009364	-0.011244	0.011388	-0.008775	0.005179	-0.017090	0.014198	-0.002913	0.013245	-0.017682	0.017697	-0.006474	0.017578	-0.006640	0.010505	-0.024964	0.018278	-0.021519	0.022734	-0.024071	0.022787	-0.023944	0.023767	-0.029236	0.032407	-0.029867	0.033666	-0.025094	0.036283	-0.034925	0.036056	-0.021964	0.043072	-0.034159	0.046727	-0.034285	0.046097	-0.023939	0.052908	-0.028550	0.039935	-0.020477	0.029922	-0.016608	0.033806	-0.015162	0.023667	-0.011637	0.027715	-0.010038	0.023818	-0.011322	0.027705	-0.010165	0.032454	-0.008115	0.020536	-0.000445	0.026341	-0.001827	0.021108	0.003039	0.014465	0.006902	0.011088	0.012483	0.003687	0.015007	-0.005194	0.017976	0.005846	0.022822	-0.002814	0.019740	-0.002831	0.019689	0.003538	0.025214	-0.009806	0.016860	-0.003786	0.026819	-0.009965	0.024118	-0.012906	0.021983	-0.014250	0.018897	-0.013757	0.028019	-0.016117	0.025997	-0.017027	0.031625	-0.018854	0.022046	-0.019820	0.035256	-0.022095	0.027881	-0.022051	0.032678	-0.024233	0.035906	-0.022837	0.039772	-0.024632	0.041914	-0.026769	0.039086	-0.029080	0.042212	-0.028845	0.042322	-0.031582	0.035817	-0.033427	0.042339	-0.030827	0.028400	-0.028698	0.048731	-0.039194	0.041401	-0.035379	0.051482	-0.038035	0.049638	-0.039330	0.051583	-0.025240	0.055511	-0.025128	0.055894	-0.024866	0.055756	-0.030255	0.057059	-0.034166	0.060841	-0.039637	0.057680	-0.036248	0.061931	-0.039883	0.065047	-0.031850	0.066742	-0.036617	0.075078	-0.023905	0.068399	-0.026334	0.072350	-0.019578	0.072840	-0.015610	0.075087	-0.008454	0.074896	-0.011279	0.067296	-0.003136	0.076312	0.003297	0.075745	0.000368	0.072001	0.008481	0.073807	0.012907	0.077492	0.014805	0.075156	0.019370	0.080246	0.020477	0.074326	0.024486	0.073703	0.015902	0.069919	0.025331	0.068737	0.029571	0.071079	0.032200	0.075565	0.007896	0.070104	0.012379	0.065142	0.010671	0.065549	0.004785	0.066074	0.002659	0.064977	0.038112	0.071435	0.034251	0.068353	0.032030	0.068269	0.033709	0.066374	0.038257	0.066689	0.028762	0.065504	
-0.000161	0.007327	-0.007714	-0.001008	-0.005971	0.000719	0.000914	0.000160	-0.003254	-0.008036	0.006667	0.001041	0.006429	0.005330	0.001349	0.005808	-0.002167	0.009217	0.004894	0.007120	0.004436	0.003701	0.006630	0.000915	-0.002855	0.002600	0.007742	-0.009021	0.009355	-0.007055	0.004413	-0.013678	0.011593	-0.002385	0.010836	-0.014148	0.014381	-0.005222	0.014286	-0.005354	0.008652	-0.019949	0.014844	-0.017206	0.018393	-0.019238	0.018436	-0.019137	0.019216	-0.023352	0.026098	-0.023854	0.027101	-0.020052	0.029186	-0.027883	0.029005	-0.017560	0.034593	-0.027273	0.037504	-0.027373	0.037003	-0.019132	0.042428	-0.022805	0.032095	-0.016375	0.024119	-0.013293	0.027212	-0.012141	0.019137	-0.009333	0.022361	-0.008060	0.019258	-0.009082	0.022353	-0.008161	0.026136	-0.006529	0.016641	-0.000421	0.021267	-0.001519	0.017096	0.002353	0.011819	0.005452	0.009142	0.009938	0.003199	0.011965	-0.003983	0.014375	0.004947	0.018291	-0.002058	0.015800	-0.002073	0.015759	0.003078	0.020226	-0.007713	0.013470	-0.002848	0.021524	-0.007842	0.019338	-0.010220	0.017612	-0.011307	0.015118	-0.010909	0.022494	-0.012817	0.020858	-0.013552	0.025410	-0.015030	0.017663	-0.015811	0.028346	-0.017650	0.022383	-0.017615	0.026261	-0.019380	0.028872	-0.018251	0.031998	-0.019702	0.033730	-0.021431	0.031443	-0.023299	0.033970	-0.023109	0.034060	-0.025322	0.028800	-0.026814	0.034074	-0.024711	0.022802	-0.022990	0.039242	-0.031477	0.033315	-0.028392	0.041467	-0.030540	0.039975	-0.031587	0.041548	-0.020194	0.044725	-0.020103	0.045034	-0.019892	0.044922	-0.024249	0.045976	-0.027412	0.049035	-0.031836	0.046479	-0.029095	0.049915	-0.032034	0.052435	-0.025539	0.053806	-0.029394	0.060547	-0.019114	0.055146	-0.021079	0.058341	-0.015615	0.058737	-0.012407	0.060554	-0.006620	0.060400	-0.008905	0.054254	-0.002320	0.061545	0.002882	0.061086	0.000513	0.058059	0.007073	0.059519	0.010652	0.062499	0.012188	0.060610	0.015879	0.064726	0.016774	0.059939	0.020015	0.059435	0.013074	0.056375	0.020699	0.055420	0.024128	0.057313	0.026254	0.060940	0.006601	0.056525	0.010226	0.052513	0.008845	0.052841	0.004085	0.053266	0.002366	0.052379	0.031034	0.057601	0.027911	0.055109	0.026116	0.055041	0.027474	0.053509	0.031151	0.053763	0.023473	0.052805	
-0.000031	0.001477	-0.001175	0.000007	-0.000901	0.000265	0.000160	0.000350	-0.000527	-0.001113	0.001132	0.000388	0.001093	0.001112	0.000232	0.001221	-0.000372	0.001794	0.000833	0.001418	0.000757	0.000846	0.001125	0.000367	-0.000496	0.000671	0.001295	-0.001276	0.001567	-0.000947	0.000745	-0.002054	0.001949	-0.000158	0.001820	-0.002131	0.002417	-0.000629	0.002401	-0.000651	0.001453	-0.003105	0.002494	-0.002645	0.003090	-0.002986	0.003097	-0.002969	0.003228	-0.003677	0.004383	-0.003761	0.004551	-0.003123	0.004901	-0.004437	0.004871	-0.002704	0.005809	-0.004335	0.006298	-0.004352	0.006213	-0.002968	0.007124	-0.003585	0.005390	-0.002506	0.004051	-0.001990	0.004569	-0.001797	0.003216	-0.001325	0.003756	-0.001112	0.003236	-0.001283	0.003755	-0.001129	0.004387	-0.000857	0.002798	0.000185	0.003582	-0.000004	0.002872	0.000652	0.001976	0.001163	0.001533	0.001916	0.000535	0.002258	-0.000677	0.002664	0.000831	0.003325	-0.000352	0.002905	-0.000355	0.002898	0.000516	0.003652	-0.001307	0.002511	-0.000485	0.003871	-0.001329	0.003502	-0.001730	0.003211	-0.001914	0.002789	-0.001847	0.004035	-0.002169	0.003759	-0.002293	0.004528	-0.002543	0.003219	-0.002675	0.005024	-0.002985	0.004016	-0.002979	0.004671	-0.003278	0.005112	-0.003087	0.005640	-0.003332	0.005933	-0.003624	0.005547	-0.003939	0.005974	-0.003907	0.005989	-0.004281	0.005100	-0.004533	0.005991	-0.004178	0.004087	-0.003887	0.006864	-0.005321	0.005863	-0.004800	0.007240	-0.005163	0.006988	-0.005339	0.007253	-0.003415	0.007790	-0.003400	0.007842	-0.003364	0.007823	-0.004100	0.008001	-0.004634	0.008518	-0.005381	0.008086	-0.004919	0.008667	-0.005415	0.009092	-0.004318	0.009324	-0.004969	0.010462	-0.003233	0.009550	-0.003564	0.010090	-0.002642	0.010157	-0.002100	0.010464	-0.001122	0.010438	-0.001508	0.009400	-0.000396	0.010631	0.000483	0.010554	0.000083	0.010042	0.001191	0.010289	0.001795	0.010792	0.002054	0.010473	0.002678	0.011168	0.002829	0.010360	0.003377	0.010275	0.002204	0.009758	0.003492	0.009596	0.004071	0.009916	0.004430	0.010529	0.001111	0.009783	0.001723	0.009105	0.001490	0.009161	0.000686	0.009233	0.000395	0.009083	0.005238	0.009965	0.004710	0.009544	0.004407	0.009532	0.004636	0.009274	0.005257	0.009317	0.003961	0.009155	
0.002614	-0.044875	0.049814	0.006570	0.039236	-0.004354	-0.003254	-0.000527	0.022051	0.050329	-0.039285	-0.006073	-0.037882	-0.032436	-0.006620	-0.035491	0.014837	-0.056495	-0.028486	-0.043344	-0.025555	-0.022426	-0.039050	-0.005297	0.019413	-0.015800	-0.045970	0.056321	-0.055965	0.044127	-0.025296	0.085223	-0.069842	0.015166	-0.065134	0.088157	-0.087136	0.032772	-0.086548	0.033595	-0.051592	0.124134	-0.090006	0.107115	-0.112025	0.119719	-0.112287	0.119093	-0.117128	0.145246	-0.159822	0.148361	-0.166043	0.124776	-0.178977	0.173358	-0.177857	0.109313	-0.212523	0.169570	-0.230585	0.170193	-0.227473	0.119069	-0.261127	0.141854	-0.197024	0.101965	-0.147546	0.082839	-0.166736	0.075694	-0.116633	0.058279	-0.136637	0.050375	-0.117381	0.056722	-0.136588	0.051003	-0.160063	0.040869	-0.101161	0.002985	-0.129842	0.009808	-0.103984	-0.014226	-0.071165	-0.033312	-0.054489	-0.060895	-0.017908	-0.073371	0.025994	-0.088048	-0.028580	-0.112004	0.014226	-0.096767	0.014313	-0.096516	-0.017175	-0.123827	0.048794	-0.082533	0.019033	-0.131762	0.049578	-0.118410	0.064116	-0.107855	0.070762	-0.092602	0.068325	-0.137695	0.079991	-0.127699	0.084486	-0.155520	0.093517	-0.108168	0.098295	-0.173471	0.109540	-0.137014	0.109324	-0.160726	0.120112	-0.176685	0.113209	-0.195796	0.122081	-0.206383	0.132649	-0.192404	0.144069	-0.207855	0.142907	-0.208401	0.156438	-0.176245	0.165561	-0.208485	0.152706	-0.139579	0.142183	-0.240083	0.194068	-0.203849	0.175208	-0.253681	0.188340	-0.244565	0.194738	-0.254180	0.125088	-0.273600	0.124533	-0.275491	0.123240	-0.274808	0.149880	-0.281250	0.169213	-0.299948	0.196260	-0.284323	0.179505	-0.305333	0.197474	-0.320737	0.157766	-0.329116	0.181330	-0.370325	0.118488	-0.337307	0.130497	-0.356842	0.097097	-0.359264	0.077482	-0.370371	0.042108	-0.369427	0.056074	-0.331854	0.015819	-0.376426	-0.015980	-0.373625	-0.001501	-0.355114	-0.041606	-0.364041	-0.063486	-0.382261	-0.072872	-0.370711	-0.095439	-0.395874	-0.100907	-0.366607	-0.120726	-0.363527	-0.078292	-0.344821	-0.124904	-0.338981	-0.145865	-0.350558	-0.158861	-0.372732	-0.038718	-0.345736	-0.060879	-0.321209	-0.052436	-0.323220	-0.023337	-0.325818	-0.012825	-0.320392	-0.188087	-0.352317	-0.168997	-0.337082	-0.158022	-0.336665	-0.166321	-0.327298	-0.188800	-0.328857	-0.141864	-0.323000	
0.005618	-0.104098	0.115324	0.015347	0.090675	-0.010019	-0.008036	-0.001113	0.050329	0.117009	-0.091715	-0.013978	-0.088439	-0.075235	-0.015833	-0.082305	0.034031	-0.131089	-0.066599	-0.100595	-0.059821	-0.051968	-0.091171	-0.012174	0.044608	-0.036571	-0.107228	0.130899	-0.130436	0.102585	-0.059232	0.197984	-0.162663	0.035345	-0.151729	0.204791	-0.202808	0.076211	-0.201443	0.078119	-0.120295	0.288315	-0.209474	0.248804	-0.260590	0.278067	-0.261198	0.276615	-0.272439	0.337330	-0.371554	0.344560	-0.385996	0.289807	-0.416023	0.402593	-0.413422	0.253908	-0.493901	0.393797	-0.535833	0.395245	-0.528609	0.276557	-0.606738	0.329453	-0.457919	0.236849	-0.343053	0.192450	-0.387604	0.175863	-0.271290	0.135433	-0.317729	0.117084	-0.273028	0.131818	-0.317616	0.118540	-0.372108	0.095020	-0.235375	0.007053	-0.301960	0.022899	-0.241936	-0.032912	-0.165741	-0.077248	-0.127023	-0.141319	-0.042057	-0.170294	0.059942	-0.204401	-0.066855	-0.260056	0.032602	-0.224658	0.032804	-0.224075	-0.040355	-0.287528	0.112917	-0.191586	0.043772	-0.305964	0.114738	-0.274940	0.148515	-0.250417	0.163956	-0.214980	0.158294	-0.319747	0.185400	-0.296522	0.195842	-0.361162	0.216825	-0.251144	0.227928	-0.402868	0.254052	-0.318166	0.253552	-0.373257	0.278616	-0.410336	0.262578	-0.454738	0.283192	-0.479336	0.307743	-0.446856	0.334277	-0.482756	0.331576	-0.484025	0.363015	-0.409314	0.384211	-0.484221	0.354344	-0.324124	0.329896	-0.557633	0.450444	-0.473448	0.406626	-0.589228	0.437136	-0.568047	0.452000	-0.590386	0.290178	-0.635508	0.288887	-0.639899	0.285884	-0.638313	0.347779	-0.653280	0.392697	-0.696724	0.455537	-0.660420	0.416609	-0.709234	0.458357	-0.745023	0.366100	-0.764492	0.420848	-0.860237	0.274843	-0.783522	0.302744	-0.828911	0.225143	-0.834537	0.179569	-0.860343	0.097382	-0.858148	0.129831	-0.770854	0.036304	-0.874412	-0.037579	-0.867902	-0.003937	-0.824895	-0.097118	-0.845637	-0.147953	-0.887967	-0.169760	-0.861133	-0.222191	-0.919595	-0.234896	-0.851598	-0.280943	-0.844442	-0.182352	-0.800981	-0.290650	-0.787412	-0.339350	-0.814309	-0.369546	-0.865829	-0.090406	-0.803107	-0.141896	-0.746121	-0.122279	-0.750793	-0.054672	-0.756828	-0.030248	-0.744223	-0.437448	-0.818396	-0.393095	-0.783001	-0.367595	-0.782032	-0.386878	-0.760269	-0.439105	-0.763889	-0.330055	-0.750282	
