-19.751056	-1.058824
2.860168	-21.726324
-1.916804	-17.068784
-0.261798	1.549966
22.015213	-9.475499
-2.697998	17.374740
-14.289325	16.760945
-15.623848	3.011805
-24.873508	-6.471235
-19.092335	12.628185
-9.885150	11.342928
-2.356791	17.271834
-6.966961	-8.418823
24.675712	20.307554
19.324818	24.692844
37.349457	11.234839
6.617778	30.779643
38.633189	28.716128
14.341754	38.365320
14.701768	38.107038
54.415025	22.777884
46.949784	39.625329
52.479043	49.282512
52.204839	49.397327
63.675379	51.520898
65.041309	70.246775
54.696776	72.975406
76.005503	78.648392
47.914270	78.157080
74.343793	93.362054
74.617284	101.284258
52.193471	99.919463
62.187252	114.680472
44.691392	86.564001
36.303037	64.862067
33.169158	73.279228
25.530824	51.303933
22.064261	60.077646
24.847868	51.632172
22.339356	60.056246
17.895806	70.351083
1.279446	44.517401
4.271645	57.096472
-6.270545	45.757353
-14.666192	31.376321
-26.819850	24.084609
-32.318986	7.987423
-38.813793	-11.491200
-49.468004	12.746145
-42.678305	-6.248342
-42.567075	-6.287205
-54.741834	7.704624
-36.343977	-21.667619
-58.338182	-8.420939
-52.310721	-22.059907
-47.559559	-28.619753
-40.719368	-31.587654
-60.940836	-30.535920
-56.405104	-35.871978
-69.025509	-37.922114
-47.527083	-42.012597
-77.300577	-44.304407
-60.503247	-49.537139
-71.410965	-49.477605
-78.818382	-54.533941
-87.758933	-51.283874
-92.767298	-55.448133
-86.185912	-60.443185
-93.484842	-65.859798
-93.738335	-65.306942
-78.566636	-71.686700
-93.784084	-76.109729
-61.375788	-69.814239
-108.829648	-64.948026
-91.532359	-89.743021
-115.400306	-80.810973
-111.021455	-87.118247
-115.639238	-90.232502
-124.998020	-56.652253
-125.910151	-56.382875
-125.580842	-55.755208
-128.694834	-68.580010
-137.705910	-77.938324
-130.187980	-91.063312
-140.390291	-82.963998
-147.961746	-91.835161
-152.020999	-72.288853
-172.806029	-84.119282
-156.089897	-52.400318
-165.977594	-58.542599
-167.132841	-41.411331
-172.745112	-31.140934
-172.059428	-11.490100
-151.366452	-19.321571
-175.746697	3.882931
-173.638803	24.319373
-161.286477	14.770696
-167.210106	41.507428
-179.476047	56.231738
-171.693931	62.558086
-188.680816	77.789755
-168.917646	81.482114
-166.831780	94.877113
-154.236286	66.224278
-150.249043	97.692916
-158.071213	111.855476
-173.051651	120.634074
-154.937890	39.600839
-138.355712	54.477528
-139.784977	48.801685
-141.651758	29.296121
-138.146731	22.302511
-159.260084	140.376055
-148.970086	127.480830
-148.687354	120.067449
-142.359588	125.673856
-143.412470	140.858382
-139.455255	109.152507
