0.004490	-0.010465	0.002431	-0.009084	0.003112	-0.010459	0.001063	-0.009067	0.004479	-0.011159	0.006067	-0.007946	0.005246	-0.004988	0.006539	-0.011187	0.003124	-0.009079	0.009406	-0.000918	0.007925	-0.010517	0.001058	-0.009748	0.001114	-0.001474	0.011437	-0.003009	0.007238	-0.010506	0.001017	-0.013190	0.010685	-0.009170	0.010000	-0.009169	0.011359	-0.010549	0.009960	-0.013284	
-0.005890	0.014130	-0.003147	0.012292	-0.004054	0.014120	-0.001324	0.012267	-0.005874	0.015051	-0.007946	0.010777	-0.006874	0.006819	-0.008615	0.015090	-0.004070	0.012287	-0.012415	0.001396	-0.010449	0.014192	-0.001317	0.013172	-0.001391	0.002140	-0.015121	0.004178	-0.009540	0.014183	-0.001256	0.017749	-0.014118	0.012392	-0.013205	0.012390	-0.015015	0.014230	-0.013152	0.017874	
0.004002	-0.009289	0.002178	-0.008065	0.002781	-0.009284	0.000966	-0.008051	0.003992	-0.009905	0.005246	-0.006874	0.004775	-0.004561	0.005818	-0.009929	0.002791	-0.008060	0.008368	-0.000833	0.007050	-0.009335	0.000962	-0.008655	0.001014	-0.001326	0.010167	-0.002686	0.006439	-0.009324	0.000926	-0.011708	0.009501	-0.008147	0.008893	-0.008145	0.010098	-0.009368	0.008858	-0.011792	
-0.003806	0.009122	-0.002065	0.007955	-0.002640	0.009116	-0.000907	0.007939	-0.003796	0.009708	-0.004988	0.006819	-0.004561	0.004692	-0.005538	0.009732	-0.002651	0.007951	-0.007956	0.001033	-0.006705	0.009163	-0.000902	0.008514	-0.000954	0.001509	-0.009675	0.002802	-0.006127	0.009156	-0.000865	0.011423	-0.009036	0.008024	-0.008457	0.008023	-0.009606	0.009191	-0.008423	0.011502	
0.004988	-0.011666	0.002688	-0.010124	0.003449	-0.011658	0.001161	-0.010104	0.004975	-0.012440	0.006539	-0.008615	0.005818	-0.005538	0.007386	-0.012540	0.003461	-0.010119	0.010467	-0.001004	0.008814	-0.011719	0.001155	-0.010864	0.001220	-0.001624	0.012734	-0.003334	0.008051	-0.011710	0.001109	-0.014704	0.011896	-0.010208	0.011130	-0.010206	0.012650	-0.011749	0.011085	-0.014809	
-0.008499	0.020405	-0.004502	0.017725	-0.005824	0.020391	-0.001845	0.017690	-0.008477	0.021750	-0.011187	0.015090	-0.009929	0.009732	-0.012540	0.021870	-0.005846	0.017716	-0.018019	0.001846	-0.015143	0.020488	-0.001836	0.019010	-0.001946	0.002928	-0.021964	0.005899	-0.013818	0.020476	-0.001744	0.025685	-0.020504	0.017863	-0.019171	0.017858	-0.021815	0.020545	-0.019094	0.025867	
0.002408	-0.005476	0.001348	-0.004765	0.001699	-0.005472	0.000642	-0.004755	0.002402	-0.005832	0.003124	-0.004070	0.002791	-0.002651	0.003461	-0.005846	0.001813	-0.004827	0.004934	-0.000554	0.004171	-0.005499	0.000640	-0.005105	0.000670	-0.000846	0.005979	-0.001630	0.003819	-0.005495	0.000623	-0.006876	0.005592	-0.004802	0.005239	-0.004801	0.005940	-0.005513	0.005218	-0.006924	
-0.006908	0.016586	-0.003675	0.014419	-0.004745	0.016574	-0.001526	0.014390	-0.006890	0.017673	-0.009079	0.012287	-0.008060	0.007951	-0.010119	0.017716	-0.004827	0.014475	-0.014603	0.001570	-0.012277	0.016650	-0.001518	0.015457	-0.001607	0.002449	-0.017794	0.004847	-0.011206	0.016641	-0.001445	0.020854	-0.016613	0.014527	-0.015535	0.014523	-0.017674	0.016697	-0.015472	0.021002	
0.007147	-0.016850	0.003812	-0.014612	0.004916	-0.016842	0.001597	-0.014586	0.007130	-0.017977	0.009406	-0.012415	0.008368	-0.007956	0.010467	-0.018019	0.004934	-0.014603	0.015144	-0.001378	0.012712	-0.016925	0.001589	-0.015690	0.001681	-0.002278	0.018416	-0.004762	0.011597	-0.016909	0.001515	-0.021272	0.017199	-0.014746	0.016086	-0.014741	0.018294	-0.016982	0.016021	-0.021426	
-0.000734	0.001751	-0.000463	0.001570	-0.000552	0.001750	-0.000281	0.001567	-0.000732	0.001842	-0.000918	0.001396	-0.000833	0.001033	-0.001004	0.001846	-0.000554	0.001570	-0.001378	0.000584	-0.001184	0.001758	-0.000280	0.001656	-0.000298	0.000573	-0.001645	0.000759	-0.001095	0.001758	-0.000280	0.002107	-0.001543	0.001583	-0.001454	0.001583	-0.001630	0.001764	-0.001448	0.002119	
0.006028	-0.014162	0.003230	-0.012284	0.004156	-0.014153	0.001372	-0.012261	0.006013	-0.015105	0.007925	-0.010449	0.007050	-0.006705	0.008814	-0.015143	0.004171	-0.012277	0.012712	-0.001184	0.010792	-0.014326	0.001365	-0.013187	0.001441	-0.001939	0.015472	-0.004023	0.009764	-0.014217	0.001305	-0.017866	0.014451	-0.012397	0.013519	-0.012395	0.015369	-0.014272	0.013465	-0.017995	
-0.007988	0.019173	-0.004237	0.016658	-0.005478	0.019160	-0.001744	0.016625	-0.007967	0.020436	-0.010517	0.014192	-0.009335	0.009163	-0.011719	0.020488	-0.005499	0.016650	-0.016925	0.001758	-0.014326	0.019391	-0.001735	0.017864	-0.001837	0.002774	-0.020627	0.005562	-0.012985	0.019246	-0.001649	0.024129	-0.019256	0.016795	-0.018007	0.016791	-0.020486	0.019311	-0.017934	0.024301	
0.000846	-0.001727	0.000535	-0.001519	0.000637	-0.001726	0.000327	-0.001516	0.000844	-0.001832	0.001058	-0.001317	0.000962	-0.000902	0.001155	-0.001836	0.000640	-0.001518	0.001589	-0.000280	0.001365	-0.001735	0.000415	-0.001649	0.000338	-0.000373	0.001896	-0.000597	0.001261	-0.001733	0.000327	-0.002138	0.001782	-0.001531	0.001678	-0.001530	0.001883	-0.001740	0.001672	-0.002153	
-0.007411	0.017795	-0.003937	0.015465	-0.005086	0.017783	-0.001627	0.015435	-0.007392	0.018964	-0.009748	0.013172	-0.008655	0.008514	-0.010864	0.019010	-0.005105	0.015457	-0.015690	0.001656	-0.013187	0.017864	-0.001649	0.016615	-0.001715	0.002600	-0.019121	0.005180	-0.012033	0.017854	-0.001539	0.022387	-0.017851	0.015585	-0.016692	0.015581	-0.018991	0.017917	-0.016624	0.022545	
0.000890	-0.001830	0.000559	-0.001608	0.000669	-0.001829	0.000339	-0.001605	0.000888	-0.001941	0.001114	-0.001391	0.001014	-0.000954	0.001220	-0.001946	0.000670	-0.001607	0.001681	-0.000298	0.001441	-0.001837	0.000338	-0.001715	0.000468	-0.000437	0.002007	-0.000633	0.001331	-0.001836	0.000340	-0.002268	0.001886	-0.001621	0.001776	-0.001621	0.001994	-0.001842	0.001770	-0.002282	
-0.001157	0.002764	-0.000688	0.002450	-0.000843	0.002763	-0.000375	0.002445	-0.001154	0.002922	-0.001474	0.002140	-0.001326	0.001509	-0.001624	0.002928	-0.000846	0.002449	-0.002278	0.000573	-0.001939	0.002774	-0.000373	0.002600	-0.000437	0.000886	-0.002743	0.001051	-0.001783	0.002772	-0.000368	0.003385	-0.002569	0.002471	-0.002413	0.002470	-0.002722	0.002785	-0.002403	0.003407	
0.008682	-0.020538	0.004611	-0.017806	0.005958	-0.020527	0.001906	-0.017773	0.008661	-0.021912	0.011437	-0.015121	0.010167	-0.009675	0.012734	-0.021964	0.005979	-0.017794	0.018416	-0.001645	0.015472	-0.020627	0.001896	-0.019121	0.002007	-0.002743	0.022457	-0.005766	0.014112	-0.020608	0.001804	-0.025934	0.020950	-0.017965	0.019592	-0.017959	0.022288	-0.020695	0.019512	-0.026122	
-0.002312	0.005539	-0.001284	0.004849	-0.001623	0.005535	-0.000600	0.004840	-0.002306	0.005884	-0.003009	0.004178	-0.002686	0.002802	-0.003334	0.005899	-0.001630	0.004847	-0.004762	0.000759	-0.004023	0.005562	-0.000597	0.005180	-0.000633	0.001051	-0.005766	0.001898	-0.003682	0.005558	-0.000578	0.006897	-0.005400	0.004893	-0.005058	0.004892	-0.005735	0.005581	-0.005038	0.006944	
0.005512	-0.012923	0.002961	-0.011212	0.003805	-0.012914	0.001267	-0.011190	0.005498	-0.013782	0.007238	-0.009540	0.006439	-0.006127	0.008051	-0.013818	0.003819	-0.011206	0.011597	-0.001095	0.009764	-0.012985	0.001261	-0.012033	0.001331	-0.001783	0.014112	-0.003682	0.009038	-0.013083	0.001208	-0.016296	0.013182	-0.011311	0.012332	-0.011309	0.014018	-0.013020	0.012283	-0.016412	
-0.007983	0.019163	-0.004234	0.016649	-0.005474	0.019149	-0.001742	0.016616	-0.007962	0.020424	-0.010506	0.014183	-0.009324	0.009156	-0.011710	0.020476	-0.005495	0.016641	-0.016909	0.001758	-0.014217	0.019246	-0.001733	0.017854	-0.001836	0.002772	-0.020608	0.005558	-0.013083	0.019362	-0.001648	0.024113	-0.019239	0.016781	-0.017990	0.016777	-0.020468	0.019296	-0.017917	0.024284	
0.000818	-0.001642	0.000524	-0.001445	0.000621	-0.001640	0.000328	-0.001442	0.000816	-0.001740	0.001017	-0.001256	0.000926	-0.000865	0.001109	-0.001744	0.000623	-0.001445	0.001515	-0.000280	0.001305	-0.001649	0.000327	-0.001539	0.000340	-0.000368	0.001804	-0.000578	0.001208	-0.001648	0.000425	-0.002027	0.001697	-0.001456	0.001599	-0.001455	0.001792	-0.001653	0.001593	-0.002041	
-0.010009	0.024033	-0.005288	0.020866	-0.006850	0.024018	-0.002150	0.020826	-0.009984	0.025623	-0.013190	0.017749	-0.011708	0.011423	-0.014704	0.025685	-0.006876	0.020854	-0.021272	0.002107	-0.017866	0.024129	-0.002138	0.022387	-0.002268	0.003385	-0.025934	0.006897	-0.016296	0.024113	-0.002027	0.030298	-0.024210	0.021035	-0.022634	0.021029	-0.025760	0.024203	-0.022543	0.030495	
0.008114	-0.019173	0.004315	-0.016624	0.005572	-0.019163	0.001791	-0.016593	0.008094	-0.020456	0.010685	-0.014118	0.009501	-0.009036	0.011896	-0.020504	0.005592	-0.016613	0.017199	-0.001543	0.014451	-0.019256	0.001782	-0.017851	0.001886	-0.002569	0.020950	-0.005400	0.013182	-0.019239	0.001697	-0.024210	0.019583	-0.016772	0.018296	-0.016767	0.020812	-0.019321	0.018222	-0.024385	
-0.006965	0.016721	-0.003705	0.014535	-0.004784	0.016711	-0.001539	0.014507	-0.006948	0.017820	-0.009170	0.012392	-0.008147	0.008024	-0.010208	0.017863	-0.004802	0.014527	-0.014746	0.001583	-0.012397	0.016795	-0.001531	0.015585	-0.001621	0.002471	-0.017965	0.004893	-0.011311	0.016781	-0.001456	0.021035	-0.016772	0.014749	-0.015687	0.014660	-0.017841	0.016849	-0.015623	0.021185	
0.007596	-0.017927	0.004045	-0.015545	0.005220	-0.017918	0.001687	-0.015517	0.007577	-0.019126	0.010000	-0.013205	0.008893	-0.008457	0.011130	-0.019171	0.005239	-0.015535	0.016086	-0.001454	0.013519	-0.018007	0.001678	-0.016692	0.001776	-0.002413	0.019592	-0.005058	0.012332	-0.017990	0.001599	-0.022634	0.018296	-0.015687	0.017132	-0.015695	0.019462	-0.018067	0.017042	-0.022798	
-0.006963	0.016717	-0.003705	0.014531	-0.004782	0.016706	-0.001538	0.014503	-0.006946	0.017815	-0.009169	0.012390	-0.008145	0.008023	-0.010206	0.017858	-0.004801	0.014523	-0.014741	0.001583	-0.012395	0.016791	-0.001530	0.015581	-0.001621	0.002470	-0.017959	0.004892	-0.011309	0.016777	-0.001455	0.021029	-0.016767	0.014660	-0.015695	0.014756	-0.017835	0.016845	-0.015618	0.021179	
0.008625	-0.020399	0.004580	-0.017685	0.005918	-0.020388	0.001893	-0.017653	0.008604	-0.021765	0.011359	-0.015015	0.010098	-0.009606	0.012650	-0.021815	0.005940	-0.017674	0.018294	-0.001630	0.015369	-0.020486	0.001883	-0.018991	0.001994	-0.002722	0.022288	-0.005735	0.014018	-0.020468	0.001792	-0.025760	0.020812	-0.017841	0.019462	-0.017835	0.022168	-0.020536	0.019383	-0.025946	
-0.008009	0.019228	-0.004248	0.016706	-0.005492	0.019216	-0.001749	0.016674	-0.007989	0.020495	-0.010549	0.014230	-0.009368	0.009191	-0.011749	0.020545	-0.005513	0.016697	-0.016982	0.001764	-0.014272	0.019311	-0.001740	0.017917	-0.001842	0.002785	-0.020695	0.005581	-0.013020	0.019296	-0.001653	0.024203	-0.019321	0.016849	-0.018067	0.016845	-0.020536	0.019442	-0.017994	0.024377	
0.007566	-0.017855	0.004030	-0.015482	0.005199	-0.017846	0.001681	-0.015454	0.007547	-0.019049	0.009960	-0.013152	0.008858	-0.008423	0.011085	-0.019094	0.005218	-0.015472	0.016021	-0.001448	0.013465	-0.017934	0.001672	-0.016624	0.001770	-0.002403	0.019512	-0.005038	0.012283	-0.017917	0.001593	-0.022543	0.018222	-0.015623	0.017042	-0.015618	0.019383	-0.017994	0.016996	-0.022707	
-0.010080	0.024203	-0.005324	0.021013	-0.006898	0.024188	-0.002164	0.020973	-0.010054	0.025806	-0.013284	0.017874	-0.011792	0.011502	-0.014809	0.025867	-0.006924	0.021002	-0.021426	0.002119	-0.017995	0.024301	-0.002153	0.022545	-0.002282	0.003407	-0.026122	0.006944	-0.016412	0.024284	-0.002041	0.030495	-0.024385	0.021185	-0.022798	0.021179	-0.025946	0.024377	-0.022707	0.030737	
