0.000000	0.000000	0.000000
-0.703039	1.509081	-1.309345
-0.549818	3.238372	-2.348550
-0.923594	4.458268	-3.970397
-1.705513	4.336715	-4.926504
-1.264048	4.856201	-6.622988
-1.108752	5.573387	-8.124998
-1.164485	6.188814	-9.499191
-0.379842	8.033088	-10.229242
0.385293	9.625365	-9.569148
1.166618	10.381872	-7.720661
1.960840	9.643997	-5.887131
2.398583	8.149619	-4.540023
2.385035	6.687817	-3.163853
2.458897	5.127715	-1.901057
2.512110	3.511642	-0.731749
2.705093	1.706512	0.138919
2.331779	0.675271	1.198079
2.402188	-0.813279	2.573119
2.416333	-2.286526	3.870490
2.456717	-3.829094	5.145618
2.462681	-5.377247	6.405013
2.474891	-6.953017	7.651912
2.481265	-8.541694	8.878230
1.708299	-8.780616	10.857304
2.390541	-10.268340	12.206031
-3.091961	-11.274712	12.143195
2.406114	-12.766338	13.463201
1.628104	-12.871150	15.487684
2.270059	-13.527321	16.238418
3.064149	-15.526504	16.392563
-2.441681	-17.046896	15.100768
-1.990661	-17.863683	13.269034
-1.949934	-18.595964	11.409482
-1.953751	-19.335192	9.552297
-1.175882	-18.560256	7.721812
-1.958412	-18.939506	6.816272
-1.173749	-18.152024	4.993975
-0.535207	-16.421754	3.971665
-0.426285	-14.595499	3.163607
-1.220169	-13.890958	1.295195
-1.992744	-14.715282	-0.546015
-2.229520	-15.943248	-2.109256
-2.307553	-17.279632	-3.614358
-1.509936	-17.194385	-5.592767
-0.783294	-15.781177	-6.992219
-0.545203	-14.055591	-8.063503
0.039785	-12.057616	-7.968013
0.007512	-10.136102	-7.956805
0.740129	-8.664798	-6.616417
0.750430	-7.218400	-5.232311
-0.034642	-6.214459	-5.252113
-0.818366	-5.532086	-5.987840
