0.000000	0.000000	0.000000
0.805076	0.693651	0.721305
1.599319	0.654242	1.830333
2.389836	-0.086887	2.519041
1.604193	-0.141787	4.519173
1.327963	0.338896	6.462537
1.496604	0.471471	8.457295
1.440432	0.709534	10.441406
0.658378	1.484318	11.053757
-0.056743	2.466198	11.000627
-0.840426	3.714631	9.611934
-1.621992	3.603930	7.622149
-2.179428	2.458835	5.982012
-2.177020	1.322446	4.340702
-2.180322	0.177217	2.699602
-2.371138	-1.257268	1.306221
-2.160389	-2.364776	-0.359837
-2.161623	-3.478812	-2.021817
-2.155121	-4.588597	-3.684043
-2.152904	-5.696849	-5.349654
-1.367182	-5.474556	-6.340370
-0.578394	-4.623634	-6.896560
0.209025	-2.672610	-6.482395
0.992421	-1.574922	-4.809262
1.245356	-0.929582	-2.915210
1.243379	-0.302757	-1.018681
1.190064	0.431184	0.842067
1.246208	1.055791	2.743917
1.243463	1.692848	4.639961
1.252410	2.318850	6.540061
1.246785	2.946367	8.440023
1.250719	3.544754	10.354436
1.463715	3.756337	12.344192
2.249846	2.502376	13.903268
1.982094	1.682260	15.738927
2.684408	-0.112661	16.618204
3.040091	-1.636117	16.775405
2.258243	-2.931576	18.323627
2.350504	-4.319470	19.754033
2.357148	-5.778488	21.154278
1.574743	-5.794304	23.152942
0.790697	-4.378679	24.574513
0.575908	-2.680518	25.660820
1.362430	-2.283818	27.613953
1.332765	-1.809146	29.554639
1.328158	-1.289699	31.492305
1.872266	-1.884037	33.402575
1.085447	-0.969510	35.172591
0.810101	0.437194	36.626689
0.819169	1.796288	38.088629
0.824049	3.165614	39.555795
0.825348	4.519245	41.021494
0.037658	6.515611	41.094524
0.002332	8.520318	41.112166
0.560618	10.247793	42.175631
0.554801	11.955927	43.215106
0.563103	13.623672	44.294503
0.568921	15.280992	45.372791
0.554339	16.976212	46.424044
0.559343	18.696005	47.473074
0.570095	20.352571	48.562715
0.546451	22.070811	49.599288
0.567447	23.745795	50.694089
0.100665	25.705100	50.903427
0.616966	27.320985	52.076994
0.625264	28.918001	53.272323
1.413617	29.249518	55.242168
1.593728	29.190479	57.254877
1.608366	29.089176	59.272308
1.609120	29.044872	61.253501
1.608906	28.949620	63.259238
1.613535	28.869514	65.254863
2.287533	27.596791	66.748834
2.288673	26.306689	68.242605
2.293987	25.002009	69.743160
2.294597	23.680954	71.241753
2.298572	22.361649	72.723019
