0.000000	0.000000	0.000000
0.748554	0.731695	0.680277
1.532877	0.768591	1.680341
2.318257	-0.593636	3.147376
3.106237	-2.590731	3.223938
3.372878	-4.539019	2.763080
3.360277	-6.491400	2.321711
2.574105	-8.179924	3.386958
2.261929	-9.454667	4.922535
2.277795	-10.757521	6.434650
2.260078	-12.040990	7.966623
2.276147	-13.347274	9.478047
1.490425	-13.264820	10.477316
0.707448	-11.749836	11.769072
0.214845	-9.800175	12.198397
-0.380035	-7.951429	11.450644
-0.388811	-6.101638	10.695345
-0.348029	-4.227818	10.027177
-0.373337	-2.365536	9.292528
-0.273137	-0.441922	8.751014
-0.351271	1.433647	8.068300
-0.375743	3.294097	7.358726
-0.395294	5.144228	6.611795
-0.416689	6.976015	5.804906
0.367625	8.845194	6.541592
0.679578	10.392744	7.775406
0.742423	11.866531	9.114986
0.941485	13.030958	10.746507
0.150917	15.003735	11.069313
-0.076129	16.992178	10.924709
-0.193315	18.957706	10.528396
-0.246081	20.897219	10.044584
-0.279159	22.820672	9.467861
-0.269276	24.744661	8.930184
-0.326869	26.638063	8.281465
-0.332550	28.530146	7.644598
-0.205256	30.491137	7.249787
-0.270070	32.419160	6.736626
-0.302414	34.329903	6.164190
-0.323623	36.225740	5.516864
-0.334662	38.115654	4.862579
-0.353732	39.986575	4.151405
0.436042	41.805537	5.010243
0.820665	43.170276	6.491105
0.821631	44.528485	7.971241
0.820324	45.892693	9.434628
0.943608	47.063860	11.059998
0.155329	49.042696	11.362113
-0.283548	50.962449	10.821584
-0.304367	52.869238	10.225095
-0.291838	54.782554	9.642121
-0.337620	56.669411	8.973256
-0.342362	58.555150	8.301356
-0.344245	60.438654	7.632584
-0.345854	62.320345	6.950349
-0.347499	64.203042	6.269664
-0.343987	66.086012	5.602649
-0.345563	67.963574	4.916636
-0.344856	69.847155	4.241195
-0.344343	71.726879	3.553987
-0.346597	73.607775	2.878180
0.438007	75.417445	3.721320
0.844011	76.752867	5.229890
0.845144	78.085756	6.713991
0.839147	79.416568	8.202078
0.845719	80.746394	9.695351
0.063707	81.745938	9.750845
-0.719525	83.247546	8.429466
-1.504846	83.379162	6.434701
-1.256116	84.000674	4.533240
-1.254646	84.620828	2.633578
-1.253143	85.241243	0.734436
-1.253528	85.863848	-1.167745
-1.257306	86.484510	-3.067842
-1.253504	87.106129	-4.968065
-1.256479	87.724679	-6.868960
-1.253596	88.345267	-8.770229
-1.255170	88.966211	-10.670939
-1.260576	89.586571	-12.570910
-1.254466	90.206066	-14.472579
-1.252613	90.828748	-16.374246
-2.038128	89.927928	-18.159106
-2.293681	88.604129	-19.656057
-2.295162	87.279533	-21.153762
-2.296996	85.953136	-22.652283
-2.749404	84.104498	-23.418366
-2.750651	82.256617	-24.183851
-2.749092	80.409377	-24.948402
-2.746474	78.562200	-25.713203
-2.751598	76.713285	-26.479304
-2.751688	74.867209	-27.244085
-2.747053	73.020295	-28.009349
-2.750978	71.172029	-28.775453
-2.749215	69.323516	-29.539867
-2.749948	67.473964	-30.305168
-2.743810	65.626247	-31.071509
-2.747241	63.780219	-31.837291
-2.749449	61.932344	-32.601153
-2.746355	60.085008	-33.368838
-1.960802	59.324687	-35.217815
-1.417052	59.633777	-37.194821
-1.412682	59.942221	-39.171212
-1.412330	60.250685	-41.147366
-1.415663	60.559454	-43.123207
-1.416377	60.868147	-45.097442
-1.416512	61.176811	-47.075339
-1.417933	61.483645	-49.050322
-1.417770	61.793382	-51.025713
-1.417383	62.102236	-53.002327
-2.200380	60.919793	-54.614792
-2.356847	59.505177	-56.029436
-2.357896	58.091708	-57.443216
-2.351626	56.678545	-58.857335
-2.360606	55.262677	-60.270616
-2.352356	53.849537	-61.685175
-1.565608	53.855817	-63.684831
-0.776770	55.276564	-65.091137
-0.364319	57.143274	-65.808166
-0.367018	59.011812	-66.523665
-0.367217	60.880230	-67.240999
-0.366398	62.749664	-67.956052
-0.367216	64.617295	-68.671325
-0.368624	66.485777	-69.384750
-0.365570	68.353749	-70.099469
-0.365715	70.220941	-70.814896
-0.367890	72.088043	-71.529311
-1.152895	72.899804	-73.357556
-1.703284	72.636700	-75.340371
-1.703879	72.369586	-77.321282
-1.704113	72.103745	-79.302527
-1.703755	71.838629	-81.284259
-1.703657	71.572619	-83.267908
-1.702233	71.309506	-85.250768
-1.701385	71.043748	-87.231012
-1.703082	70.778846	-89.213755
-1.703843	70.512661	-91.197696
-0.920998	71.727654	-92.786721
-0.766038	73.168507	-94.172736
-0.765145	74.608669	-95.560242
-0.764806	76.050565	-96.947762
-0.764738	77.490476	-98.335273
-0.767951	78.931394	-99.720735
-1.557268	78.967800	-101.719612
-2.339068	77.571755	-103.153455
-2.779460	75.702338	-103.865033
-2.780610	73.831948	-104.578184
-2.776149	71.964691	-105.290590
-2.777080	70.095004	-106.002410
-2.777975	68.226803	-106.712219
-2.778834	66.358556	-107.423957
-2.776007	64.490980	-108.137413
-2.777010	62.622838	-108.848976
-2.776673	60.753986	-109.559629
-2.778783	58.885837	-110.270923
-2.777084	57.014276	-110.982785
-2.776018	55.144863	-111.694448
-2.773821	53.274866	-112.406278
-2.779576	51.406339	-113.117713
-2.781164	49.535376	-113.828322
-2.776191	47.666218	-114.539666
-2.776399	45.796865	-115.250619
-2.779535	43.927548	-115.963104
-2.777708	42.057800	-116.675989
-3.566794	40.233473	-115.859474
-4.350860	39.528196	-113.986553
-4.760694	39.623679	-111.987468
-4.760118	39.716525	-109.989859
-4.761277	39.811165	-107.992739
-4.759820	39.903016	-105.995937
-4.759326	39.996269	-103.999004
-4.756481	40.090384	-102.001034
-4.760668	40.183660	-100.001579
-4.760765	40.276635	-98.004645
-4.758558	40.371381	-96.006747
-4.761926	40.465471	-94.010737
-4.759789	40.558607	-92.012812
