14	0.681940
16	0.728040
35	0.123377
37	0.021698
38	0.452131
39	0.058835
40	0.250039
44	0.255300
45	0.200050
51	0.459053
76	0.150089
95	0.267211
98	0.065095
41	0.895282
107	0.872880
42	0.492093
96	0.423632
43	1.415821
53	0.565265
57	0.942269
56	2.029869
89	1.142498
55	1.894251
90	3.253211
84	2.185969
36	0.770705
49	1.713281
15	0.492765
50	1.018597
81	1.124517
82	0.782108
48	0.602885
94	1.251664
11	0.177732
34	0.607716
17	2.015458
2	1.587814
47	3.090688
1	1.289394
3	1.171913
18	2.806218
4	1.346595
5	1.455877
19	4.620452
24	2.433889
78	3.913435
20	4.516388
21	6.763554
8	3.156283
33	3.933143
7	2.056174
91	4.745455
26	5.022264
27	5.774694
23	5.420556
160	6.118954
79	6.417221
25	8.685900
141	7.309031
93	10.349639
138	9.355862
29	8.835809
117	9.346618
6	1.567356
9	1.950704
12	0.553091
10	0.896205
77	0.862235
97	1.423109
13	1.853007
46	1.039078
52	1.420327
108	0.769934
73	1.942947
72	3.820715
75	2.642601
85	2.849454
54	2.479563
83	1.517160
106	4.578338
88	3.699170
59	4.532393
71	6.377904
99	6.767862
68	6.752197
67	5.677871
105	6.971617
62	5.208396
69	7.779000
61	5.205673
65	7.983257
60	6.929189
87	6.084168
64	6.592739
66	7.995974
86	10.533224
70	9.775596
104	11.304157
100	11.149105
103	9.346030
101	12.761785
123	10.632255
136	12.052467
143	11.581121
119	9.859450
128	12.300125
129	16.469969
125	13.041595
126	19.373609
130	20.915601
124	16.287521
127	20.166416
120	13.108819
115	12.810532
142	15.501852
116	14.630493
140	11.119296
112	15.369405
113	17.329800
31	14.451655
139	14.170884
92	8.091260
109	13.616554
110	21.169867
30	14.053490
80	11.185213
114	22.417461
137	15.318533
118	15.904702
121	17.287288
122	16.614482
131	21.980367
133	20.633896
132	19.372202
134	21.778739
145	23.875527
159	21.532695
158	22.209593
157	18.550406
146	24.317017
144	21.431253
149	23.522031
135	18.116771
147	19.055844
156	18.948122
148	24.455804
150	27.290026
151	25.962943
155	25.377512
154	20.297180
153	30.342573
152	29.782662
