14	0.324671
16	0.630063
35	0.229916
37	0.017295
38	0.962202
39	0.252712
40	0.096079
44	0.106310
45	0.619894
51	0.119698
76	0.105701
95	0.405159
98	0.106988
41	1.043874
107	1.192274
42	0.647442
43	0.861200
96	0.749615
11	1.099127
34	0.429802
10	0.591401
77	1.790113
97	1.516520
12	1.049241
46	1.995366
3	1.099840
48	0.982634
5	1.772490
6	2.283939
9	2.699504
13	1.973044
7	3.441753
119	15.026555
141	9.743179
115	18.077867
117	16.761677
29	16.983066
93	15.961993
138	13.654409
33	6.654089
8	6.133407
4	3.817290
18	6.403385
78	6.277056
1	3.108737
20	6.457233
2	1.595528
17	3.391225
47	4.862929
94	2.212609
82	2.471217
19	7.022079
81	2.927987
24	8.972216
22	11.383474
21	8.886212
28	13.388654
79	12.614580
91	8.630486
23	10.995488
160	10.333257
26	7.168487
27	8.822217
25	14.835702
80	18.138523
92	17.039589
30	18.915073
140	16.589982
109	20.537566
31	19.562381
32	16.861679
139	23.315481
111	21.559664
110	24.002672
112	20.012992
142	21.847805
113	26.100447
116	19.563110
137	22.429898
118	25.964507
121	22.367683
120	21.111871
122	19.923988
123	14.601712
136	17.073755
52	2.184256
108	1.541881
56	1.856803
73	2.907866
89	2.313625
54	3.397797
83	3.205856
75	4.428787
85	4.228344
72	5.486287
59	5.876360
88	5.537970
106	5.551854
53	1.455388
57	2.129610
55	2.711484
90	4.400608
36	1.719966
50	1.057384
49	2.206565
15	2.623207
84	4.070957
58	5.882231
74	5.635555
63	7.591263
60	8.606811
61	8.166062
62	8.645204
64	9.258097
67	7.322715
87	12.934877
65	9.774191
69	10.931346
68	8.319937
86	13.968678
105	10.013177
71	6.613412
99	7.620510
70	13.262560
66	13.915508
104	13.747658
100	14.235464
101	16.827028
103	12.704728
