0.000000	0.000000	0.000000
0.785398	0.707107	0.707107
1.570796	0.707108	1.707108
2.356193	-0.707101	3.121321
3.141591	-2.707101	3.121325
3.408561	-4.636249	2.593709
3.395323	-6.572215	2.091676
3.297556	-8.547940	1.781012
3.531701	-10.397675	1.020436
2.746303	-12.243445	1.790587
2.249124	-13.498428	3.347833
2.332633	-14.878930	4.794971
2.268766	-16.164258	6.327268
1.677341	-16.277626	7.387292
0.891943	-15.021824	8.943878
0.106545	-13.033166	9.156565
-0.225917	-11.083989	8.708565
-0.246581	-9.144486	8.220386
-0.283437	-7.224288	7.661072
-0.307672	-5.318208	7.055390
-0.248948	-3.379865	6.562623
-0.290858	-1.463871	5.989074
-0.155849	0.511889	5.678636
-0.245325	2.452006	5.192893
-0.290832	4.368016	4.619395
-0.308685	6.273483	4.011782
0.476713	8.050499	4.929504
0.742998	9.523387	6.282501
0.801578	10.914533	7.719410
0.827758	12.267590	9.192242
0.872707	13.553101	10.724385
0.087309	15.545483	10.898781
-0.261070	17.477712	10.382553
-0.146551	19.456271	10.090498
-0.202404	21.415443	9.688448
-0.260581	23.347922	9.173164
-0.274605	25.272985	8.630831
-0.286196	27.191632	8.066221
-0.291149	29.107460	7.492117
-0.303004	31.016348	6.895340
-0.308718	32.921796	6.287665
-0.258141	34.855526	5.777097
-0.278338	36.778552	5.227581
-0.298911	38.689866	4.638622
0.486487	40.457827	5.573668
0.831407	41.805500	7.051426
0.830651	43.154290	8.528168
0.830558	44.503217	10.004784
0.832278	45.849602	11.483718
0.046880	46.848504	11.530582
-0.276694	48.772432	10.984229
-0.280905	50.694041	10.429778
-0.288055	52.611637	9.861601
-0.287142	54.529752	9.295177
-0.285324	56.448892	8.732240
-0.286953	58.367113	8.166177
-0.287207	60.285191	7.599627
-0.288053	62.202788	7.031454
-0.290003	64.119274	6.459543
-0.289743	66.035908	5.888130
-0.291502	67.951534	5.313349
-0.291320	69.867265	4.738914
-0.290749	71.783324	4.165575
0.494650	73.543594	5.115022
0.829261	74.894435	6.589886
0.831284	76.242290	8.067481
0.828159	77.594757	9.540856
0.827358	78.948403	11.013148
0.827380	80.302017	12.485469
0.041982	81.301136	12.527438
-0.743416	82.773457	11.173825
-1.528814	82.857396	9.175587
-1.866045	82.275441	7.262128
-1.867600	81.690511	5.349576
-1.865369	81.109850	3.435724
-1.866962	80.526141	1.522799
-1.865530	79.945171	-0.390959
-1.866965	79.361454	-2.303882
-1.866823	78.778010	-4.216888
-1.861267	78.205204	-6.133107
-1.861773	77.631428	-8.049035
-1.864157	77.053087	-9.963589
-1.864047	76.474955	-11.878208
-1.865634	75.893786	-13.791906
-1.865750	75.312395	-15.705538
-1.080352	76.254432	-17.469785
-0.795962	77.653626	-18.898859
-0.794276	79.055229	-20.325571
-0.794136	80.457031	-21.752087
-1.579534	80.439556	-23.752011
-2.364932	79.013040	-25.153813
-2.756541	77.159482	-25.905028
-2.758453	75.304491	-26.652696
-2.756466	73.450989	-27.404049
-2.756218	71.597675	-28.155861
-2.755221	69.745110	-28.909522
-2.760387	67.888677	-29.653601
-2.762159	66.030927	-30.394389
-2.761692	64.173525	-31.136046
-2.764390	62.314127	-31.872689
-2.764528	60.454630	-32.609074
-1.979131	59.660468	-34.444640
-1.402410	59.995651	-36.416353
-1.405926	60.323900	-38.389233
-1.406113	60.651780	-40.362173
-1.405594	60.980684	-42.334943
-1.404933	61.310892	-44.307495
-1.402806	61.645295	-46.279341
-1.400868	61.983519	-48.250534
-1.399323	62.324788	-50.221203
-1.401699	62.661372	-52.192677
-2.187097	61.505331	-53.824722
-2.357593	60.089140	-55.236955
-2.361738	58.667109	-56.643308
-2.356828	57.252000	-58.056626
-2.360158	55.832192	-59.465222
-2.361468	54.410540	-60.871958
-1.576070	54.399992	-62.871930
-0.790672	55.806727	-64.293582
-0.345007	57.688873	-64.969988
-0.343512	59.572029	-65.643579
-0.342862	61.455622	-66.315946
-0.341395	63.340199	-66.985549
-0.338571	65.226659	-67.649828
-0.338826	67.112949	-68.314588
-0.338934	68.999169	-68.979552
-0.336890	70.886743	-69.640659
-0.337291	72.774052	-70.302522
-1.122689	73.640574	-72.105059
-1.691330	73.400089	-74.090548
-1.690820	73.160618	-76.076160
-1.690663	72.921458	-78.061809
-1.690580	72.682463	-80.047478
-1.691961	72.440727	-82.032815
-1.694163	72.194619	-84.017615
-1.694663	71.947520	-86.002292
-1.694366	71.701009	-87.987042
-1.691841	71.459510	-89.972408
-0.906443	72.692610	-91.547039
-0.746170	74.161198	-92.904702
-0.747671	75.627747	-94.264567
-0.749211	77.092199	-95.626690
-0.747567	78.558889	-96.986403
-0.743701	80.030825	-98.340436
-1.529099	80.114195	-100.338697
-2.314497	78.760162	-101.810633
-2.771671	76.895450	-102.533717
-2.773281	75.029579	-103.253799
-2.773978	73.163205	-103.972581
-2.773745	71.296999	-104.691796
-2.772656	69.431577	-105.413043
-2.774453	67.564862	-106.130938
-2.775260	65.697567	-106.847326
-2.776382	63.829471	-107.561616
-2.775391	61.962082	-108.277759
-2.965273	59.993090	-108.628574
-2.967017	58.023490	-108.975955
-2.970949	56.052539	-109.315587
-2.969119	54.082214	-109.658827
-2.965666	52.113084	-110.008868
-2.967104	50.143453	-110.356076
-2.968284	48.173415	-110.700961
-2.966269	46.204076	-111.049814
-2.966100	44.234794	-111.399000
-2.962456	42.266798	-111.755361
-2.963763	40.298339	-112.109148
-2.962354	38.330380	-112.465708
-2.961589	36.362694	-112.823774
-2.959620	34.395717	-113.185714
-2.959184	32.428897	-113.548511
-2.959215	30.462068	-113.911248
-3.744613	28.814815	-112.776982
-3.981827	27.480239	-111.287384
-3.980425	26.143576	-109.799657
-3.981197	24.808061	-108.310899
-3.978610	23.468700	-106.825600
-3.978187	22.128711	-105.340869
-3.981550	20.793721	-103.851640
-3.982559	19.460234	-102.361065
-3.197161	17.463322	-102.249986
-2.799960	15.578904	-102.920038
-2.799809	13.694587	-103.590374
-2.800931	11.809520	-104.258595
-2.796986	9.927104	-104.934248
-2.799186	8.043205	-105.605758
-2.797758	6.160267	-106.279958
-2.798473	4.276849	-106.952811
-2.796426	2.394811	-107.629518
-2.798612	0.511298	-108.302110
-2.800518	-1.373492	-108.971111
-2.794607	-3.254296	-109.651240
-2.795017	-5.135379	-110.330597
-3.580416	-6.945883	-109.480848
-3.953784	-8.321701	-108.029256
-3.953549	-9.697862	-106.577987
-3.957462	-11.068334	-105.121344
-3.956258	-12.440558	-103.666352
-3.170860	-14.439701	-103.607826
-2.816098	-16.334686	-104.247382
-2.816327	-18.229818	-104.886503
-2.813974	-20.123440	-105.530082
-2.815648	-22.018138	-106.170490
-2.817731	-23.914165	-106.806950
-2.819113	-25.811069	-107.440789
-2.816315	-27.706194	-108.079932
-2.815558	-29.600833	-108.720510
-2.815166	-31.495220	-109.361830
-2.815592	-33.389882	-110.002344
-2.816352	-35.285029	-110.641416
-2.817181	-37.180705	-111.278919
-3.602579	-38.971934	-110.389257
-3.938939	-40.369149	-108.958248
-3.937568	-41.768325	-107.529156
-3.935024	-43.171132	-106.103628
-3.934773	-44.574297	-104.678451
-3.933096	-45.979850	-103.255631
-3.147698	-47.979812	-103.243420
-2.798839	-49.863477	-103.915585
-2.810525	-51.754869	-104.565691
-2.806953	-53.643926	-105.222549
-2.806062	-55.532397	-105.881090
-2.805670	-57.420609	-106.540370
-2.803658	-59.307490	-107.203449
