-19.899716	-0.714408
2.536712	-21.658161
-1.985029	-16.823553
-0.234915	1.409307
21.881270	-10.060889
-2.467529	17.243515
-14.031946	16.730246
-15.675156	3.285406
-24.873514	-5.988414
-18.872946	12.973284
-9.688469	11.263174
-2.036231	17.106048
-6.994986	-8.214008
7.356386	30.616377
19.865963	24.324617
-31.952105	8.549390
-26.791088	24.343880
-19.320979	-24.720790
-18.772113	-25.730757
-38.695116	-10.513130
-13.934468	31.500221
-42.472534	-5.525839
-42.027982	-5.632666
24.995024	20.107199
37.438526	10.763784
15.268231	38.106125
15.345052	38.147850
38.988911	27.890309
54.723888	21.811675
47.013452	39.366162
-54.512328	-84.248396
-75.166185	-87.380956
-92.169276	-88.412694
-101.936693	-104.079470
-111.691907	-85.449032
-116.326405	-88.520741
-124.015372	-107.693819
-130.901870	-89.192005
-148.549225	-89.828159
-140.943305	-80.926854
-116.141065	-79.272332
-138.144095	-75.733376
-129.023237	-66.814841
-94.182755	-74.792431
-109.241574	-63.413165
-93.819088	-64.256876
-94.080808	-64.014438
-79.045070	-70.734204
-86.487507	-59.243573
-61.406927	-68.530958
-50.944027	-61.676295
-152.356691	-70.144227
-173.577081	-81.966418
-166.694600	-56.444410
-155.821544	-50.916569
-126.154378	-54.365063
-125.489918	-54.859998
-125.762695	-54.377778
-92.862303	-53.915440
-88.085352	-50.239570
-79.004256	-53.448927
-77.102466	-43.287480
-71.512399	-48.452488
-60.551528	-48.769896
-68.784358	-37.135460
-47.502946	-41.366702
-56.260410	-35.072609
-37.646725	-53.868322
-38.185413	-37.831057
-25.055071	-46.704044
-20.828324	-51.301825
-22.458728	-47.637280
-40.600683	-30.851696
-47.436301	-27.891915
-60.576645	-29.544056
-17.110526	-43.867097
-19.156007	-32.671535
-36.432297	-21.015551
-52.051712	-21.248411
-10.110665	-31.306809
0.543011	-42.230214
-57.983171	-7.651104
-54.289105	8.316529
-48.806127	13.446278
-136.930916	-5.202363
-137.471481	24.355807
-141.103063	31.458215
-150.957492	-17.149475
-160.803237	16.846070
-175.489765	6.170429
-171.995124	-9.182834
-173.087643	26.572458
-172.892288	-28.919157
-167.189385	-39.192495
-178.411034	58.652607
-165.900055	44.146477
-170.424462	64.734931
-154.207293	41.759489
-187.257478	80.991857
-152.988072	68.660272
-167.810992	83.744745
-138.763960	50.764855
-137.212868	56.679789
-165.429832	97.491194
-148.745381	99.901477
-156.409943	114.098471
-137.774453	111.379411
-132.737210	108.965310
-146.942607	122.321732
-140.467243	127.946289
-124.372180	127.778786
-147.190802	129.791337
-141.296695	142.773879
-157.535748	142.598994
-171.313164	122.967300
-133.920622	157.745524
-150.469593	172.274413
-115.228449	138.068247
-98.592372	159.077629
-124.126132	176.590318
-113.141685	184.323799
-125.124691	204.376801
-128.977458	204.232521
